"Codigo_SAP"	"Codigo_GET"	"Codigo_Barra"	"Categoria"	"Ferreteria"	"Marca"	"Descripcion"	"UM"	"Rotacion"	"Antiguedad"	"Costo S/."	"Costo_K_USD"	"Costo_M_USD"	"Precio de lista"	"Último precio de compra"	"Última moneda de compra"	"Última fecha de compra"	"Stock Total"	"Comprometido"	"En OV"	"En OF"	"En Transito"	"Linea de Negocio"	"ID_Rotacion"	"ID_Antiguedad"	"ID_Aprobacion_Planeamiento"	"IMPORTACIONES"	"CALLAO"	"CALLAO - PRODUCCION"	"CALLAO - RESEMIN"	"CALLAO - LA CHALACA"	"CALLAO - DEFECTUOSOS"	"CALLAO - RESERVADOS"	"CALLAO - EXHIBICION"	"LIMA - RANSA"	"LIMA - RANSA DEFECTUOSOS"	"TRANSITO"	"PIURA - KMMP"	"LAS BAMBAS"	"LIMA - BLENDING"	"PIURA - AG CHIRA"	"CHIMBOTE - CD"	"AREQUIPA - CD"	"ILO - CD"	"ILO - SOUTHERN"	"TRUJILLO - CD"	"TRUJILLO - LINEA"	"ANTAPACCAY"	"RESEMIN"	"COSAPI"	"ENTREGA EPPS"	"SETTING"	"CALLAO - SIN ROTACIÓN"	"TALLER"	"DROPSHIP"	"CALLAO - RECLAMOS"	"ELECTRÓNICA"	"FILTRACIÓN"	"FRIO"	"HERRAMIENTAS HIDRAÚLICAS"	"HIDRAÚLICA NAVAL"	"HIDRAÚLICA TERRESTRE"	"LUBRICACIÓN ESPECIAL"	"LUBRICACIÓN INDUSTRIAL"	"POSADA"	"PRE-DESPACHO"	"RECSOL"	"QUEMA"	"SISTEMA DE LUBRICACIÓN"	"LIMA - RANSA REPARACIONES"	"LIMA - RANSA RECLAMOS"	"TRANSMISIÓN DE POTENCIA"	"RELSA"	"LABORATORIO LUBRICACIÓN MINERÍA"	"LIMA - RANSA RESERVADOS"	"ILO - RESERVADOS"	"CALLAO-CONTROL"	"APM - CALLAO"	"PCGE"	"ILO-QUELLAVECO"	"UNICON JICAMARCA"	"PRE-INGRESO"	"UNICON YERBABUENA"	"AREQUIPA - RESERVA"	"AREQUIPA - EXHIBICIÓN"	"ATLAS HYDRAULICS"	"CHINALCO"	"PRE-INGRESO (LOCAL)"	"NUEVOS ALMACENES NO REGISTRADOS"
"A26030000017"	"20491-52-32SS"	""	"Espiga"	""	"DICSA"	"ESPIGA R1/R2 A 90° HEMBRA MILIM. M52x2.0 T42 A MANGUERA 2"" LIGERA INOX"	"PZ"	"1"	"0"	"419.16"	"120"	"0"	"0"	"120"	"USD"	"2026-03-10"	"0"	"0"	"0"	"0"	"0"	"MANGUERA Y CONEXION"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26030000018"	"20411-36-32SS"	""	"Espiga"	""	"DICSA"	"ESPIGA R1/R2 RECTA HEMBRA MILIM. M36x2.0 T28 A MANGUERA 2"" LIGERA INOX"	"PZ"	"1"	"0"	"227.05"	"65"	"0"	"0"	"65"	"USD"	"2026-03-10"	"0"	"0"	"0"	"0"	"0"	"MANGUERA Y CONEXION"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26030000020"	"RCA45T000"	""	"Repuestos"	""	"GOYEN-PENTAIR"	"VALVULA DE DIAFRAGMA 1.1/2"""	"UN"	"1"	"0"	"498.2567"	"143.7867"	"0"	"466.91"	"139"	"USD"	"2026-04-10"	"0"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26030000024"	"600736552"	""	"Lubricante / Aceite"	""	"FUCHS"	"RENOLIN CLP 460"	"CL"	"1"	"0"	"2798.26"	"806.88"	"0"	"1008.4"	"806.88"	"USD"	"2026-05-05"	"0"	"0"	"0"	"0"	"0"	"LUBRICACION INDUSTRI"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26030000025"	"QUINTOLUBRIC 888-46"	""	"Lubricante / Aceite"	""	"QUAKER"	"QUINTOLUBRIC 888-46 ISO VG 46"	"CL"	"1"	"0"	"9151.14"	"2650.2"	"0"	"3292.17"	"2650.2"	"USD"	"2026-03-16"	"0"	"0"	"0"	"0"	"0"	"LUBRICACION INDUSTRI"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26030000026"	"RPP6128NBA"	""	"Lubricante / Aceite"	""	"REPSOL"	"RP SUPER TAURO 320"	"CL"	"1"	"0"	"2552.64"	"734.15"	"0"	"917.68"	"734.15"	"USD"	"2026-03-24"	"0"	"0"	"0"	"0"	"0"	"LUBRICACION INDUSTRI"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26030000027"	"650491"	""	"Lubricante / Aceite"	""	"MOBIL"	"MOBIL SHC 630"	"BL"	"1"	"0"	"993.14"	"287.95"	"0"	"359.94"	"287.95"	"USD"	"2026-03-13"	"0"	"0"	"0"	"0"	"0"	"LUBRICACION INDUSTRI"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26030000028"	"650449"	""	"Lubricante / Aceite"	""	"MOBIL"	"MOBILGEAR 600 XP 680"	"CL"	"1"	"0"	"2895.57"	"839.54"	"0"	"1049.42"	"839.54"	"USD"	"2026-03-13"	"0"	"0"	"0"	"0"	"0"	"LUBRICACION INDUSTRI"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26030000029"	"RPP6000GBA"	""	"Lubricante / Aceite"	""	"REPSOL"	"RP TELEX E 32"	"CL"	"1"	"0"	"1994.86"	"573.73"	"0"	"717.16"	"573.73"	"USD"	"2026-03-24"	"0"	"0"	"0"	"0"	"0"	"LUBRICACION INDUSTRI"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26030000030"	"RPECLNN-FAV"	""	"Repuestos"	""	"SUN"	"RELIEF VALVE 60-800 PSI , 1/2"" BSP , 25 GPM  RPEC-LNN-FAV"	"PZ"	"1"	"0"	"182.9"	"53.29"	"0"	"113.53"	"182.9"	"SOL"	"2026-03-06"	"0"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26030000033"	"DTAF-MCN"	""	"Repuestos"	""	"SUN"	"VALVULA DE BLOQUEO DIRECCIONAL DTAFMCN"	"PZ"	"0"	"0"	"250.91"	"72.9"	"0"	"185.71"	"56.273028"	"USD"	"2026-03-24"	"0"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"0"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26030000034"	"740224D"	""	"Repuestos"	""	"SUN"	"COIL 24 DC CON DIODO TVS"	"PZ"	"0"	"0"	"101.13"	"29.38"	"0"	"50"	"22.683362"	"USD"	"2026-03-24"	"0"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"0"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26030000035"	"FPCH-XCN"	""	"Repuestos"	""	"SUN"	"VALVULA DE CONTROL DE FLUJO ELECTROPROPORCIONAL FPCHXCN"	"PZ"	"0"	"0"	"613.92"	"178.38"	"0"	"308.64"	"137.682576"	"USD"	"2026-03-24"	"0"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"0"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26030000036"	"SK-MP-8411"	""	"Repuestos"	""	"SUN"	"BODY U6J - CAVIDAD T-52A - NACIONAL"	"PZ"	"0"	"0"	"412.32"	"120"	"0"	"356.9"	"120"	"USD"	"2026-04-17"	"0"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"0"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26030000038"	"8542970"	""	"Repuestos"	""	"WIKA"	"MANÓMETRO ANALÓGICO  2"" 0-250 BAR G1/4 B INFERIOR"	"UN"	"1"	"0"	"377.8125"	"108.0075"	"0"	"203.87"	"101.800182"	"USD"	"2026-05-07"	"0"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26030000039"	"SL-0550"	""	"Abrazadera"	""	"GENÉRICO"	"ABRAZADERA INDUSTRIAL PESADA DE 2 PERNO A/CARBON PARA MANG 4"""	"PZ"	"1"	"0"	"29.765"	"8.63"	"0"	"0"	"8.63"	"USD"	"2026-03-12"	"0"	"0"	"0"	"0"	"0"	"MANGUERA Y CONEXION"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26030000040"	"9900633-000"	""	"Repuestos"	""	"EATON"	"KIT P/N 9900633 SELLO DE REPUESTO PARA BOMBA 421AK00518C DANFOSS."	"PZ"	"1"	"0"	"53.4825"	"15.43"	"0"	"31"	"14.300045"	"USD"	"2026-04-06"	"0"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26030000041"	"ECT06F10TB"	""	"Repuestos"	""	"EATON"	"VALVULA ALIVIO DANFOSS/VICKERS ECT 06 F 10TB"	"PZ"	"1"	"0"	"2672.25"	"772.735"	"0"	"1268"	"487.171757"	"EUR"	"2026-04-14"	"0"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26030000042"	"ENM.H54/H65-12"	""	"Ferreteria"	""	"GENÉRICO"	"ENZUNCHADORA H-54/H-65 PARA METAL DE 3/4"""	"PZ"	"1"	"0"	"601.4"	"174.37"	"0"	"452.5"	"601.4"	"SOL"	"2026-03-13"	"0"	"0"	"0"	"0"	"0"	"MANGUERA Y CONEXION"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26030000043"	"GRZ-12"	""	"Ferreteria"	""	"GENÉRICO"	"GRAPAS PARA ZUNCHO DE 3/4"" X 500"	"PK"	"1"	"0"	"35"	"10.26"	"0"	"25.55"	"35"	"SOL"	"2026-06-24"	"0"	"0"	"0"	"0"	"0"	"MANGUERA Y CONEXION"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26030000044"	"87692-16-16.120Z"	""	"Espiga"	""	"GENÉRICO"	"ESPIGA R12 A 90° BRIDA COD62 1"" A MANGUERA 1"" D:120MM"	"PZ"	"1"	"0"	"113.8572"	"33.5556"	"33.53"	"0"	"28"	"USD"	"2026-06-01"	"18"	"0"	"0"	"0"	"0"	"MANGUERA Y CONEXION"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"18"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26030000067"	"300-E-AL"	""	"Acople"	""	"DIXON"	"ACOPLE RAPIDO CAMLOCK TIPO E DE 3"" A ESPIGA 3"" ALUMINIO SELLO BUNA"	"PZ"	"1"	"0"	"15.7217"	"4.5717"	"0"	"0"	"4.571667"	"USD"	"2026-03-17"	"0"	"0"	"0"	"0"	"0"	"MANGUERA Y CONEXION"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26030000068"	"130B1135"	""	"Repuestos"	""	"DANFOSS"	"VLT PROFINET MCA 120"	"UN"	"1"	"0"	"1435.83"	"411.8375"	"0"	"780.94"	"323.535147"	"EUR"	"2026-04-16"	"0"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26030000069"	"977223"	""	"Equipos"	""	"VORTEX"	"BOCINA ADAPTADORA P.N: 977223"	"UN"	"1"	"0"	"7686.63"	"2205"	"0"	"3900"	"2205"	"USD"	"2026-03-30"	"0"	"0"	"0"	"0"	"0"	"TRANSM. DE POTENCIA"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26030000070"	"OBKL-8-51-MP"	""	"Repuestos"	""	"SCHROEDER INDUSTRIES"	"EQUIPO DIALIZADOR ONBOEARD DE ACEITE HIDRAULICO, MARCA:SCHROEDER, MODELO: OBKL-8-51-MP, 8GPM, 24VDC"	"UN"	"0"	"0"	"0"	"0"	"0"	"19000"	"0"	""	""	"0"	"6"	"6"	"0"	"0"	"FILTRACION"	"0"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26030000071"	"WSR2"	""	"Acople"	""	"GENÉRICO"	"CABLE DE SEGURIDAD 1/4""x38"" P/MANG. 1 1/2""-3"" WP200 PSI"	"PZ"	"1"	"0"	"18.0418"	"5.28"	"0"	"0"	"5.28"	"USD"	"2026-03-17"	"0"	"0"	"0"	"0"	"0"	"MANGUERA Y CONEXION"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26030000072"	"LGHB 2/18"	""	"Lubricante / Aceite"	""	"SKF"	"BALDE DE GRASA LGHB 2 DE 18 KG"	"UN"	"0"	"0"	"2542.1667"	"742.24"	"0"	"1150"	"740.94"	"USD"	"2026-05-20"	"0"	"0"	"0"	"0"	"0"	"SIST DE LUBRICACION"	"0"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26030000073"	"AJJO-12OGZ"	""	"Adaptador"	""	"EATON-WINNER"	"ADAPTADOR TEE MACHO JIC 3/4"" A MACHO JIC 3/4"" A MACHO O.BOSS 3/4"" (COSTADO)"	"PZ"	"1"	"0"	"13.2175"	"3.86"	"0"	"0"	"3.86"	"USD"	"2026-06-02"	"0"	"0"	"0"	"0"	"0"	"MANGUERA Y CONEXION"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A26030000074"	"PBDB-LAN-EBP"	""	"Repuestos"	""	"SUN"	"PRESSURE REDUCER VALVE CARTRIDGE AND BODY; PBDB-LAN-EBP"	"PZ"	"1"	"0"	"345.695"	"100.64"	"0"	"232.25"	"345.695"	"SOL"	"2026-03-19"	"0"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
